"sample_id","Observed","Shannon","Simpson","sample_id_clean","sample_type","include_qc","include_biological_analysis","diet_code","diet_label","hydrolysate_percent","fishmeal_percent","timepoint_day","tank","fish","group","forward_raw","reverse_raw","forward_symlink","reverse_symlink","treatment","treatment_label","timepoint_label","pairs_processed","pairs_written","reads.out","merged","nonchim","raw_to_nonchim_pct","timepoint","hydro_group","diet_label_short","diet_time","tax_level"
"X1.4t7",26,1.2353107085405,0.423664828511579,"Ctrl_D07_Tk1_F04","Intestine","yes","yes","Ctrl","control",0,30,7,1,4,"Ctrl_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X1.4t7/X1.4t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X1.4t7/X1.4t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X1.4t7/X1.4t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X1.4t7/X1.4t7.raw_2.fastq.gz","Ctrl","control","D07",76027,76027,68881,67564,65525,86.1864863798387,"D07","Ctrl","Control","Ctrl_D07","Genus"
"X1.4t90",7,0.191298965565696,0.0866807585727106,"Ctrl_D90_Tk1_F04","Intestine","yes","yes","Ctrl","control",0,30,90,1,4,"Ctrl_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X1.4t90/X1.4t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X1.4t90/X1.4t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X1.4t90/X1.4t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X1.4t90/X1.4t90.raw_2.fastq.gz","Ctrl","control","D90",65964,65964,59942,59779,57543,87.233945788612,"D90","Ctrl","Control","Ctrl_D90","Genus"
"X1.5t30",5,0.00767762335450442,0.00174055864722233,"Ctrl_D30_Tk1_F05","Intestine","yes","yes","Ctrl","control",0,30,30,1,5,"Ctrl_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X1.5t30/X1.5t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X1.5t30/X1.5t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X1.5t30/X1.5t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X1.5t30/X1.5t30.raw_2.fastq.gz","Ctrl","control","D30",78607,78607,72906,72437,71077,90.4207004465251,"D30","Ctrl","Control","Ctrl_D30","Genus"
"X1.5t7",39,2.41099130800054,0.799834729689092,"Ctrl_D07_Tk1_F05","Intestine","yes","yes","Ctrl","control",0,30,7,1,5,"Ctrl_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X1.5t7/X1.5t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X1.5t7/X1.5t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X1.5t7/X1.5t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X1.5t7/X1.5t7.raw_2.fastq.gz","Ctrl","control","D07",66218,66218,59708,57357,56215,84.8938355130025,"D07","Ctrl","Control","Ctrl_D07","Genus"
"X1.5t90",2,0.275800501665069,0.145161779238723,"Ctrl_D90_Tk1_F05","Intestine","yes","yes","Ctrl","control",0,30,90,1,5,"Ctrl_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X1.5t90/X1.5t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X1.5t90/X1.5t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X1.5t90/X1.5t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X1.5t90/X1.5t90.raw_2.fastq.gz","Ctrl","control","D90",64173,64173,59591,59366,56855,88.5964502204977,"D90","Ctrl","Control","Ctrl_D90","Genus"
"X2.1t30",12,0.175348805450181,0.0548692868865949,"Ctrl_D30_Tk2_F01","Intestine","yes","yes","Ctrl","control",0,30,30,2,1,"Ctrl_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.1t30/X2.1t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.1t30/X2.1t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.1t30/X2.1t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.1t30/X2.1t30.raw_2.fastq.gz","Ctrl","control","D30",64301,64301,59077,58925,53953,83.9069376837063,"D30","Ctrl","Control","Ctrl_D30","Genus"
"X2.1t7",46,2.45075745864893,0.842606975781538,"Ctrl_D07_Tk2_F01","Intestine","yes","yes","Ctrl","control",0,30,7,2,1,"Ctrl_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.1t7/X2.1t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.1t7/X2.1t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.1t7/X2.1t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.1t7/X2.1t7.raw_2.fastq.gz","Ctrl","control","D07",62030,62030,54110,46426,43573,70.2450427212639,"D07","Ctrl","Control","Ctrl_D07","Genus"
"X2.1t90",3,0.148837936272052,0.0609508768584133,"Ctrl_D90_Tk2_F01","Intestine","yes","yes","Ctrl","control",0,30,90,2,1,"Ctrl_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.1t90/X2.1t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.1t90/X2.1t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.1t90/X2.1t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.1t90/X2.1t90.raw_2.fastq.gz","Ctrl","control","D90",63727,63727,59564,59477,57773,90.6570213567248,"D90","Ctrl","Control","Ctrl_D90","Genus"
"X2.2t30",1,0,0,"Ctrl_D30_Tk2_F02","Intestine","yes","yes","Ctrl","control",0,30,30,2,2,"Ctrl_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.2t30/X2.2t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.2t30/X2.2t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.2t30/X2.2t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.2t30/X2.2t30.raw_2.fastq.gz","Ctrl","control","D30",62029,62029,55250,55199,54720,88.2168018185043,"D30","Ctrl","Control","Ctrl_D30","Genus"
"X2.2t7",1,0,0,"Ctrl_D07_Tk2_F02","Intestine","yes","yes","Ctrl","control",0,30,7,2,2,"Ctrl_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.2t7/X2.2t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.2t7/X2.2t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.2t7/X2.2t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.2t7/X2.2t7.raw_2.fastq.gz","Ctrl","control","D07",65290,65290,60049,60007,57825,88.566396079032,"D07","Ctrl","Control","Ctrl_D07","Genus"
"X2.2t90",4,0.915210472465359,0.53739258956662,"Ctrl_D90_Tk2_F02","Intestine","yes","yes","Ctrl","control",0,30,90,2,2,"Ctrl_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.2t90/X2.2t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.2t90/X2.2t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.2t90/X2.2t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.2t90/X2.2t90.raw_2.fastq.gz","Ctrl","control","D90",47463,47463,44008,43494,42420,89.3748814866317,"D90","Ctrl","Control","Ctrl_D90","Genus"
"X2.3t30",9,0.0924443792694272,0.026314406914329,"Ctrl_D30_Tk2_F03","Intestine","yes","yes","Ctrl","control",0,30,30,2,3,"Ctrl_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.3t30/X2.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.3t30/X2.3t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.3t30/X2.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.3t30/X2.3t30.raw_2.fastq.gz","Ctrl","control","D30",65270,65270,59527,59314,58075,88.9765589091466,"D30","Ctrl","Control","Ctrl_D30","Genus"
"X2.3t7",2,0.693012499637138,0.499865325123618,"Ctrl_D07_Tk2_F03","Intestine","yes","yes","Ctrl","control",0,30,7,2,3,"Ctrl_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.3t7/X2.3t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.3t7/X2.3t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.3t7/X2.3t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.3t7/X2.3t7.raw_2.fastq.gz","Ctrl","control","D07",63348,63348,58787,58697,56945,89.8923407210962,"D07","Ctrl","Control","Ctrl_D07","Genus"
"X2.3t90",4,0.634215303629874,0.387361346150491,"Ctrl_D90_Tk2_F03","Intestine","yes","yes","Ctrl","control",0,30,90,2,3,"Ctrl_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.3t90/X2.3t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.3t90/X2.3t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.3t90/X2.3t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.3t90/X2.3t90.raw_2.fastq.gz","Ctrl","control","D90",60140,60140,55623,55503,53666,89.235118057865,"D90","Ctrl","Control","Ctrl_D90","Genus"
"X2.4t30",1,0,0,"Ctrl_D30_Tk2_F04","Intestine","yes","yes","Ctrl","control",0,30,30,2,4,"Ctrl_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.4t30/X2.4t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.4t30/X2.4t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.4t30/X2.4t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.4t30/X2.4t30.raw_2.fastq.gz","Ctrl","control","D30",65068,65068,58373,58286,57890,88.9684637609885,"D30","Ctrl","Control","Ctrl_D30","Genus"
"X2.4t7",28,1.36379714585589,0.529678481901106,"Ctrl_D07_Tk2_F04","Intestine","yes","yes","Ctrl","control",0,30,7,2,4,"Ctrl_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.4t7/X2.4t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.4t7/X2.4t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.4t7/X2.4t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.4t7/X2.4t7.raw_2.fastq.gz","Ctrl","control","D07",79128,79128,72511,64535,63680,80.4772014963098,"D07","Ctrl","Control","Ctrl_D07","Genus"
"X2.4t90",6,0.0189548531480893,0.00468982728998313,"Ctrl_D90_Tk2_F04","Intestine","yes","yes","Ctrl","control",0,30,90,2,4,"Ctrl_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.4t90/X2.4t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.4t90/X2.4t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.4t90/X2.4t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.4t90/X2.4t90.raw_2.fastq.gz","Ctrl","control","D90",83523,83523,79340,79231,79207,94.832561090957,"D90","Ctrl","Control","Ctrl_D90","Genus"
"X2.5t30",2,0.000732448904987082,0.000138477782306801,"Ctrl_D30_Tk2_F05","Intestine","yes","yes","Ctrl","control",0,30,30,2,5,"Ctrl_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.5t30/X2.5t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.5t30/X2.5t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.5t30/X2.5t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.5t30/X2.5t30.raw_2.fastq.gz","Ctrl","control","D30",63981,63981,58343,58293,57897,90.4909269939513,"D30","Ctrl","Control","Ctrl_D30","Genus"
"X2.5t7",6,0.0217563277314796,0.00533137606070167,"Ctrl_D07_Tk2_F05","Intestine","yes","yes","Ctrl","control",0,30,7,2,5,"Ctrl_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.5t7/X2.5t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.5t7/X2.5t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.5t7/X2.5t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.5t7/X2.5t7.raw_2.fastq.gz","Ctrl","control","D07",65788,65788,59504,59134,58859,89.4676840761233,"D07","Ctrl","Control","Ctrl_D07","Genus"
"X2.5t90",8,0.098278931487087,0.0359885263522022,"Ctrl_D90_Tk2_F05","Intestine","yes","yes","Ctrl","control",0,30,90,2,5,"Ctrl_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.5t90/X2.5t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X2.5t90/X2.5t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.5t90/X2.5t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X2.5t90/X2.5t90.raw_2.fastq.gz","Ctrl","control","D90",31070,31070,28762,28661,28644,92.1918249114902,"D90","Ctrl","Control","Ctrl_D90","Genus"
"X3.1t30",19,1.99149133116276,0.821489994145759,"Ctrl_D30_Tk3_F01","Intestine","yes","yes","Ctrl","control",0,30,30,3,1,"Ctrl_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X3.1t30/X3.1t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X3.1t30/X3.1t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X3.1t30/X3.1t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X3.1t30/X3.1t30.raw_2.fastq.gz","Ctrl","control","D30",69434,69434,63060,62100,60633,87.3246536279056,"D30","Ctrl","Control","Ctrl_D30","Genus"
"X3.1t7",48,2.38609527398057,0.826396891991097,"Ctrl_D07_Tk3_F01","Intestine","yes","yes","Ctrl","control",0,30,7,3,1,"Ctrl_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X3.1t7/X3.1t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X3.1t7/X3.1t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X3.1t7/X3.1t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X3.1t7/X3.1t7.raw_2.fastq.gz","Ctrl","control","D07",62299,62299,55044,47055,35698,57.3010802741617,"D07","Ctrl","Control","Ctrl_D07","Genus"
"X3.1t90",20,0.467694678318699,0.174467974444238,"Ctrl_D90_Tk3_F01","Intestine","yes","yes","Ctrl","control",0,30,90,3,1,"Ctrl_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X3.1t90/X3.1t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/X3.1t90/X3.1t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X3.1t90/X3.1t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/X3.1t90/X3.1t90.raw_2.fastq.gz","Ctrl","control","D90",43001,43001,39579,39190,39087,90.8978860956722,"D90","Ctrl","Control","Ctrl_D90","Genus"
